mes,mpio,fecha,hora,victima,sexo_v,edad_v,parentesco,edo_civil_v,ocupacion_v,escolaridad_v,agresor,sexo_a,edad_a,edo_civil_a,ocupacion_a,escolaridad_a,pob
1,6,2017/01/01,0,1,F,32,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,33,CASADO,CHOFER,SECUNDARIA,597207
1,6,2017/12/06,19,1,M,57,CONCUBINO (A),VIUDO,EMPLEADO,PREPARATORIA,1.0,F,41,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,597207
1,6,2017/12/29,22,1,F,33,ESPOSO (A),SOLTERO,EMPLEADO,SECUNDARIA,1.0,M,35,CASADO,EMPLEADO,SECUNDARIA,597207
1,6,2018/01/03,2,1,F,47,ESPOSO (A),CASADO,COMERCIANTE,TÉCNICO / COMERCIO,1.0,M,47,CASADO,NE,PREPARATORIA,597207
1,6,2018/01/04,21,1,M,35,ESPOSO (A),CASADO,ABOGADO,POSGRADO,1.0,F,33,CASADO,NE,NE,597207
1,6,2017/12/24,10,1,F,50,ESPOSO (A),CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,51 a 55,CASADO,NE,SECUNDARIA,597207
1,6,2017/08/13,15,1,F,20,ESPOSO (A),CASADO,ESTUDIANTE,PREPARATORIA,1.0,M,21,CASADO,DESEMPLEADO,PREPARATORIA,597207
1,14,2017/12/26,11,1,F,56,ESPOSO (A),SEPARADO,SIN OFICIO,NINGUNA,1.0,M,57,UNIÓN LIBRE,AGRICULTOR,PRIMARIA,34110
1,14,2017/12/27,23,1,F,36,ESPOSO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,44,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,34110
1,14,2017/12/28,18,1,M,72,HIJO(A),VIUDO,SIN OFICIO,NINGUNA,1.0,M,26 a 30,SOLTERO,NE,NE,34110
1,10,2018/01/07,22,1,M,42,ESPOSO (A),CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,F,41 a 45,CASADO,NE,PRIMARIA,38306
1,21,2018/01/07,20,1,F,34,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,37,CASADO,NE,SECUNDARIA,425148
1,21,2018/01/07,21,1,F,35,UNION LIBRE,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,30,UNIÓN LIBRE,TAXISTA,SECUNDARIA,425148
1,18,2018/01/07,16,1,F,35,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,37,UNIÓN LIBRE,EMPLEADO,PRIMARIA,247370
1,18,2018/01/08,10,1,F,38,NINGUNO,SOLTERO,SIN OFICIO,PRIMARIA,1.0,M,36,CASADO,OBRERO,SECUNDARIA,247370
1,18,2018/01/07,23,1,F,33,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,32,UNIÓN LIBRE,CHOFER,TÉCNICO / COMERCIO,247370
1,26,2018/01/06,18,1,F,38,ESPOSO (A),CASADO,PRESTADOR DE SERVICIOS,LICENCIATURA,1.0,M,38,CASADO,PRESTADOR DE SERVICIOS,LICENCIATURA,682880
1,26,2017/12/28,0,1,M,32,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,F,36,CASADO,EMPLEADO,LICENCIATURA,682880
1,26,2018/01/07,6,1,F,44,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,36 a 40,NE,NE,NE,682880
1,26,2018/01/07,22,1,F,55,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,53,CASADO,CHOFER,SECUNDARIA,682880
1,26,2018/01/06,11,1,F,20,PADRE,SOLTERO,ESTUDIANTE,LICENCIATURA,1.0,M,36 a 40,NE,NE,NE,682880
1,31,2018/01/06,9,1,F,29,EXESPOSO (A),DIVORCIADO,HOGAR,PREPARATORIA,1.0,M,30,DIVORCIADO,EMPLEADO,SECUNDARIA,333481
1,39,2018/01/02,20,1,F,21,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,20,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1109171
1,39,2017/10/08,17,1,M,57,HIJO(A),DIVORCIADO,ALBAÑIL,PRIMARIA,6.0,M M F F F M,31 43 44 53 56 NE,NE NE NE NE CASADO NE,NE NE NE NE EMPLEADA DOMESTICA NE,NE NE NE NE PRIMARIA NE,1109171
1,41,2017/12/22,11,1,F,24,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,29,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,87168
1,41,2018/01/02,22,1,F,38,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,33,UNIÓN LIBRE,EMPLEADO,TÉCNICO / COMERCIO,87168
1,41,2017/12/26,10,1,M,32,EXESPOSO (A),SEPARADO,EMPLEADO,SECUNDARIA,1.0,F,NE,SEPARADO,NE,SECUNDARIA,87168
1,41,2017/12/31,8,1,F,26,ESPOSO (A),SOLTERO,HOGAR,SECUNDARIA,0.0,,,,,,87168
1,45,2018/01/07,19,1,F,29,PADRE,SOLTERO,SIN OFICIO,PRIMARIA,2.0,F M,46 53,CASADO CASADO,HOGAR OBRERO,SECUNDARIA SECUNDARIA,54192
1,19,2018/01/04,18,1,F,24,MADRE,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,F,41 a 45,NE,NE,NE,123156
1,48,2018/01/04,22,1,F,31,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,38,CASADO,SIN OFICIO,SECUNDARIA,296954
1,48,2018/01/07,21,1,M,33,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,F,34,CASADO,EMPLEADO,LICENCIATURA,296954
1,49,2017/01/05,0,1,F,50,NINGUNO,CASADO,EMPLEADO,PRIMARIA,1.0,M,26 a 30,NE,NE,NE,42407
1,21,2018/01/07,22,2,M F,8 37,NINGUNO ESPOSO (A),SOLTERO CASADO,ESTUDIANTE MAESTRO(A),PRIMARIA LICENCIATURA,1.0,M,43,CASADO,MAESTRO(A),LICENCIATURA,425148
1,17,2017/12/26,16,2,F F,23 48,NINGUNO ESPOSO (A),SOLTERO CASADO,EMPLEADO HOGAR,PREPARATORIA PRIMARIA,1.0,M,NE,NE,NE,NE,41130
1,4,2017/12/08,15,1,M,31,HIJO(A),SOLTERO,EMPLEADO,PRIMARIA,1.0,M,51 a 55,NE,NE,NE,34353
1,4,2017/11/24,15,1,F,35,ESPOSO (A),CASADO,SIN OFICIO,TÉCNICO / COMERCIO,1.0,M,38,CASADO,NE,PREPARATORIA,34353
1,21,2018/01/07,21,1,F,32,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,34,UNIÓN LIBRE,ALBAÑIL,PRIMARIA,425148
1,18,2018/01/09,0,1,F,22,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,24,UNIÓN LIBRE,EMPLEADO,PRIMARIA,247370
1,18,2018/01/08,13,1,F,31,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,32,CASADO,DESEMPLEADO,SECUNDARIA,247370
1,18,2018/01/08,16,1,F,26,CONCUBINO (A),CASADO,HOGAR,PREPARATORIA,1.0,M,29,CASADO,PRESTADOR DE SERVICIOS,SECUNDARIA,247370
1,26,2018/01/07,18,1,F,48,NINGUNO,DIVORCIADO,HOGAR,PREPARATORIA,1.0,M,53,DIVORCIADO,EMPLEADO,LICENCIATURA,682880
1,26,2018/01/07,15,1,M,61,NINGUNO,CASADO,EMPLEADO,PRIMARIA,1.0,M,20,SOLTERO,DESEMPLEADO,SECUNDARIA,682880
1,26,2018/01/08,16,1,F,58,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,68,CASADO,PENSIONADO,SECUNDARIA,682880
1,26,2018/01/06,15,1,F,24,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,NE,NE,NE,NE,682880
1,31,2018/01/05,19,1,M,54,HIJO(A),SEPARADO,SIN OFICIO,SECUNDARIA,1.0,M,26 a 30,CASADO,SIN OFICIO,PRIMARIA,333481
1,38,2017/12/14,12,1,F,28,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,28,CASADO,NE,SECUNDARIA,60829
1,38,2017/12/31,3,1,F,30,NINGUNO,SOLTERO,COMERCIANTE,SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,60829
1,38,2017/12/27,23,1,F,30,CONCUBINO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,50,CASADO,SERVIDOR PÚBLICO MUNICIPAL,LICENCIATURA,60829
1,38,2017/02/25,2,1,F,27,ESPOSO (A),CASADO,EMPLEADA DOMESTICA,LICENCIATURA,1.0,M,25,CASADO,SIN OFICIO,SECUNDARIA,60829
1,39,2018/01/04,4,1,F,42,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,43,UNIÓN LIBRE,NE,SECUNDARIA,1109171
1,39,2017/11/19,9,1,F,51,ESPOSO (A),CASADO,HOGAR,LICENCIATURA,1.0,M,52,CASADO,PROFESIONISTA,LICENCIATURA,1109171
1,39,2018/01/06,17,1,F,22,ESPOSO (A),CASADO,HOGAR,PREPARATORIA,1.0,M,28,CASADO,SIN OFICIO,TÉCNICO / COMERCIO,1109171
1,39,2018/01/07,21,1,F,28,NINGUNO,CASADO,HOGAR,PREPARATORIA,1.0,M,NE,NE,NE,NE,1109171
1,39,2018/01/07,13,1,F,27,NINGUNO,DIVORCIADO,HOGAR,SECUNDARIA,1.0,M,38,DIVORCIADO,MECÁNICO(A),PRIMARIA,1109171
1,39,2018/01/08,2,1,M,25,CONCUBINO (A),UNIÓN LIBRE,OBRERO,PREPARATORIA,1.0,F,24,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1109171
1,45,2018/01/03,20,1,F,33,ESPOSO (A),CASADO,COMERCIANTE,PREPARATORIA,1.0,M,33,CASADO,PRESTADOR DE SERVICIOS,SECUNDARIA,54192
1,45,2018/01/08,12,1,F,24,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,25,UNIÓN LIBRE,NE,SECUNDARIA,54192
1,46,2018/01/06,14,1,M,46,PADRE,UNIÓN LIBRE,TAXISTA,SECUNDARIA,2.0,M M,19 38,SOLTERO SOLTERO,SIN OFICIO SIN OFICIO,SECUNDARIA SECUNDARIA,430143
1,46,2018/01/04,21,1,F,25,ESPOSO (A),CASADO,COMERCIANTE,PREPARATORIA,1.0,M,29,CASADO,COMERCIANTE,SECUNDARIA,430143
1,48,2018/01/08,20,1,F,20,UNION LIBRE,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,39,UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,296954
1,38,2017/12/28,16,2,F M,2 32,NINGUNO NINGUNO,SOLTERO SOLTERO,SIN OFICIO EMPLEADO,NINGUNA PRIMARIA,1.0,F,31,SOLTERO,SIN OFICIO,PRIMARIA,60829
1,39,2018/01/01,19,2,F M,12 13,MADRE PADRASTRO,SOLTERO SOLTERO,ESTUDIANTE ESTUDIANTE,PRIMARIA PRIMARIA,2.0,M F,39 45,UNIÓN LIBRE DIVORCIADO,NE NE,ANALFABETA ANALFABETA,1109171
1,46,2018/01/06,14,2,F F,20 43,HIJO(A) CONCUBINO (A),SOLTERO SOLTERO,OBRERO OBRERO,SECUNDARIA SECUNDARIA,1.0,M,46,UNIÓN LIBRE,TAXISTA,SECUNDARIA,430143
1,9,2017/12/30,1,1,F,28,NINGUNO,CASADO,SIN OFICIO,PREPARATORIA,1.0,M,30,CASADO,EMPLEADO,PREPARATORIA,95534
1,9,2018/01/07,7,1,F,37,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,41 a 45,NE,NE,NE,95534
1,9,2018/01/01,11,1,M,41,NINGUNO,CASADO,CHOFER,SECUNDARIA,1.0,F,42,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,95534
1,10,2018/01/02,23,1,F,48,ESPOSO (A),CASADO,EMPLEADA DOMESTICA,SECUNDARIA,1.0,M,46,CASADO,NE,SECUNDARIA,38306
1,21,2018/01/08,16,1,F,49,NINGUNO,CASADO,VENDEDOR(A),TÉCNICO / COMERCIO,1.0,M,49,CASADO,EMPLEADO,SECUNDARIA,425148
1,21,2018/01/08,16,1,F,33,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,F,34,CASADO,ALBAÑIL,SECUNDARIA,425148
1,21,2017/01/06,18,1,F,16,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,21 a 25,UNIÓN LIBRE,NE,PRIMARIA,425148
1,21,2018/01/07,10,1,M,54,HIJO(A),CASADO,CHOFER,TÉCNICO / COMERCIO,1.0,M,27,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,425148
1,21,2018/01/06,23,1,F,50,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,51 a 55,NE,NE,NE,425148
1,21,2018/01/06,12,1,M,40,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,F,37,CASADO,NE,PREPARATORIA,425148
1,21,2018/01/06,20,1,F,34,EXESPOSO (A),SEPARADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,30,SOLTERO,NE,NE,425148
1,21,2018/01/05,13,1,M,46,NINGUNO,CASADO,EMPLEADO,PREPARATORIA,1.0,F,38,CASADO,NE,SECUNDARIA,425148
1,21,2017/12/29,10,1,F,26,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,26 a 30,NE,NE,NE,425148
1,21,2018/01/06,17,1,M,13,PADRE,SOLTERO,ESTUDIANTE,SECUNDARIA,1.0,M,38,UNIÓN LIBRE,ALBAÑIL,PRIMARIA,425148
1,21,2018/01/05,22,1,F,43,ESPOSO (A),CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,54,CASADO,NE,SECUNDARIA,425148
1,21,2018/01/07,15,1,F,38,ESPOSO (A),CASADO,EMPLEADA DOMESTICA,SECUNDARIA,1.0,M,49,CASADO,NE,SECUNDARIA,425148
1,21,2018/01/09,16,1,F,54,CONCUBINO (A),UNIÓN LIBRE,COMERCIANTE,LICENCIATURA,1.0,M,48,UNIÓN LIBRE,COMERCIANTE,PREPARATORIA,425148
1,21,2018/01/06,17,1,F,42,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,42,CASADO,NE,SECUNDARIA,425148
1,21,2018/01/08,22,1,F,32,ESPOSO (A),CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,41 a 45,NE,NE,NE,425148
1,18,2018/01/07,23,1,F,63,HIJO(A),CASADO,HOGAR,PRIMARIA,1.0,M,33,SOLTERO,SIN OFICIO,SECUNDARIA,247370
1,18,2018/01/05,8,1,F,28,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,31 a 35,NE,NE,NE,247370
1,18,2018/01/07,15,1,F,48,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,247370
1,18,2018/01/07,22,1,F,24,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,24,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,247370
1,18,2018/01/08,17,1,F,32,NINGUNO,UNIÓN LIBRE,HOGAR,TÉCNICO / COMERCIO,1.0,M,36,DIVORCIADO,EMPLEADO,LICENCIATURA,247370
1,18,2018/01/09,8,1,F,40,NINGUNO,DIVORCIADO,EMPLEADO,LICENCIATURA,1.0,M,36 a 40,NE,NE,PREPARATORIA,247370
1,18,2018/01/08,0,1,F,43,ESPOSO (A),CASADO,EMPLEADO,PREPARATORIA,1.0,M,40,CASADO,EMPLEADO,LICENCIATURA,247370
1,18,2018/01/08,10,1,M,31,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,F,28,CASADO,SIN OFICIO,SECUNDARIA,247370
1,18,2018/01/07,15,1,F,29,ESPOSO (A),CASADO,COMERCIANTE,PREPARATORIA,1.0,M,26 a 30,NE,NE,NE,247370
1,18,2018/01/09,22,1,F,31,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,41,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,247370
1,18,2017/12/29,16,1,F,29,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,30,CASADO,NE,SECUNDARIA,247370
1,18,2018/01/10,5,1,F,34,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,29,UNIÓN LIBRE,DESEMPLEADO,SECUNDARIA,247370
1,26,2018/01/08,16,1,F,27,ESPOSO (A),CASADO,ESTUDIANTE,LICENCIATURA,1.0,M,26,CASADO,DESEMPLEADO,LICENCIATURA,682880
1,26,2018/01/10,9,1,M,78,NINGUNO,SOLTERO,SIN OFICIO,PRIMARIA,1.0,M,45,SOLTERO,SIN OFICIO,PRIMARIA,682880
1,26,2018/01/07,2,1,F,37,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,39,CASADO,SIN OFICIO,SECUNDARIA,682880
1,26,2017/12/30,1,1,F,47,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,M,48,CASADO,NE,SECUNDARIA,682880
1,26,2018/01/07,23,1,M,26,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,M,28,SOLTERO,ELECTRICISTA,SECUNDARIA,682880
1,26,2017/12/30,6,1,M,26,NINGUNO,SOLTERO,EMPLEADO,PREPARATORIA,1.0,F,23,SOLTERO,NE,PRIMARIA,682880
1,31,2018/01/08,1,1,F,39,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,36 a 40,UNIÓN LIBRE,NE,NE,333481
1,31,2018/01/08,1,1,F,41,CONCUBINO (A),DIVORCIADO,SIN OFICIO,SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,333481
1,31,2018/01/04,9,1,F,42,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,36 a 40,CASADO,NE,NE,333481
1,31,2018/01/07,19,1,M,13,PADRE,SOLTERO,SIN OFICIO,PRIMARIA,1.0,M,33,CASADO,EMPLEADO,NE,333481
1,31,2017/01/05,20,1,M,33,NINGUNO,CASADO,EMPLEADO,PREPARATORIA,1.0,F,41,CASADO,EMPLEADO,SECUNDARIA,333481
1,31,2018/01/06,16,1,F,23,PADRE,CASADO,HOGAR,SECUNDARIA,1.0,M,51 a 55,CASADO,NE,PRIMARIA,333481
1,31,2017/12/31,20,1,F,18,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,18 a 20,UNIÓN LIBRE,NE,NE,333481
1,31,2017/01/04,22,1,F,23,NINGUNO,CASADO,EMPLEADO,PREPARATORIA,1.0,M,NE,NE,NE,NE,333481
1,31,2018/01/09,3,1,F,43,CONCUBINO (A),DIVORCIADO,EMPLEADO,SECUNDARIA,1.0,M,31 a 35,UNIÓN LIBRE,NE,NE,333481
1,31,2018/01/06,19,1,F,30,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,37,UNIÓN LIBRE,NE,PRIMARIA,333481
1,39,2017/10/30,11,1,F,29,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,26 a 30,CASADO,NE,PRIMARIA,1109171
1,39,2018/01/05,13,1,F,40,NINGUNO,DIVORCIADO,MAESTRO(A),POSGRADO,1.0,M,40,DIVORCIADO,NE,TÉCNICO / COMERCIO,1109171
1,39,2018/01/09,15,1,F,38,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,M,40,UNIÓN LIBRE,ELECTRICISTA,PREPARATORIA,1109171
1,45,2018/01/04,16,1,F,27,NINGUNO,CASADO,COMERCIANTE,PREPARATORIA,1.0,M,28,CASADO,NE,NE,54192
1,19,2018/01/09,9,1,M,38,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,M,47,UNIÓN LIBRE,COMERCIANTE,SECUNDARIA,123156
1,48,2018/01/07,21,1,F,34,NINGUNO,CASADO,EMPLEADO,LICENCIATURA,1.0,M,33,CASADO,EMPLEADO,LICENCIATURA,296954
1,48,2018/01/07,20,1,F,34,NINGUNO,CASADO,HOGAR,PRIMARIA,1.0,M,40,CASADO,SIN OFICIO,SECUNDARIA,296954
1,21,2018/01/02,18,2,F M,8 12,HIJO(A) HIJO(A),SOLTERO SOLTERO,SIN OFICIO SIN OFICIO,PRIMARIA PRIMARIA,1.0,M,44,DIVORCIADO,EMPLEADO,TÉCNICO / COMERCIO,425148
1,26,2018/01/07,21,2,F M,8 15,NINGUNO NINGUNO,SOLTERO SOLTERO,ESTUDIANTE ESTUDIANTE,PRIMARIA SECUNDARIA,1.0,M,36,SEPARADO,EMPLEADO,PREPARATORIA,682880
1,31,2018/01/03,18,2,F F,24 45,PADRE CONCUBINO (A),SOLTERO CASADO,HOGAR HOGAR,PREPARATORIA PRIMARIA,1.0,M,41,CASADO,PRESTADOR DE SERVICIOS,LICENCIATURA,333481
1,33,2018/01/09,17,2,M F,13 40,NINGUNO EXESPOSO (A),SOLTERO CASADO,ESTUDIANTE HOGAR,PRIMARIA TÉCNICO / COMERCIO,1.0,M,39,CASADO,EMPLEADO,PREPARATORIA,79853
1,48,2018/01/09,20,2,M F,6 38,PADRE CONCUBINO (A),SOLTERO UNIÓN LIBRE,HOGAR HOGAR,NINGUNA PRIMARIA,1.0,M,25,UNIÓN LIBRE,CHOFER,SECUNDARIA,296954
1,26,2018/01/08,0,4,F F F F,14 23 52 70,MADRE NINGUNO HIJO(A) NIETO(A),SOLTERO SOLTERO UNIÓN LIBRE VIUDO,SIN OFICIO SIN OFICIO COMERCIANTE SIN OFICIO,SECUNDARIA PRIMARIA PREPARATORIA PRIMARIA,1.0,F,22,SOLTERO,NE,NE,682880
1,4,2018/01/09,13,1,F,37,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,41,CASADO,NE,PRIMARIA,34353
1,6,2017/12/28,15,1,F,6,HIJO(A),SOLTERO,ESTUDIANTE,PRIMARIA,1.0,M,26,UNIÓN LIBRE,NE,SECUNDARIA,597207
1,9,2018/01/10,11,1,F,29,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,35,UNIÓN LIBRE,EMPLEADO,PRIMARIA,95534
1,18,2018/01/01,13,1,F,27,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,2.0,M F,30 36 a 40,CASADO NE,EMPLEADO NE,TÉCNICO / COMERCIO NE,247370
1,26,2018/01/10,1,1,F,75,NINGUNO,VIUDO,HOGAR,TÉCNICO / COMERCIO,2.0,M M,43 45,SOLTERO SOLTERO,SIN OFICIO SIN OFICIO,SECUNDARIA SECUNDARIA,682880
1,26,2018/01/09,9,1,F,30,NINGUNO,UNIÓN LIBRE,OPERARIO,SECUNDARIA,1.0,M,42,CASADO,NE,SECUNDARIA,682880
1,26,2017/12/27,20,1,F,40,NINGUNO,DIVORCIADO,PROFESIONISTA,LICENCIATURA,1.0,M,40,DIVORCIADO,CHOFER,PREPARATORIA,682880
1,26,2018/01/10,19,1,F,44,ESPOSO (A),CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,46,CASADO,NE,SECUNDARIA,682880
1,26,2018/01/07,10,1,F,40,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,35,CASADO,EMPLEADO,TÉCNICO / COMERCIO,682880
1,26,2018/01/09,23,1,F,42,NINGUNO,SOLTERO,HOGAR,SECUNDARIA,1.0,M,51,UNIÓN LIBRE,MECÁNICO(A),SECUNDARIA,682880
1,26,2018/01/10,20,1,F,38,ESPOSO (A),CASADO,HOGAR,NINGUNA,1.0,M,38,CASADO,EMPLEADO,LICENCIATURA,682880
1,26,2017/12/11,16,1,F,43,NINGUNO,SOLTERO,OBRERO,SECUNDARIA,1.0,M,71 a 80,SOLTERO,NE,SECUNDARIA,682880
1,26,2017/10/08,12,1,M,47,NINGUNO,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,F,35,DIVORCIADO,EMPLEADO,SECUNDARIA,682880
1,33,2018/01/06,17,1,F,32,UNION LIBRE,UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,31 a 35,NE,NE,NE,79853
1,34,2017/12/31,3,1,F,20,CONCUBINO (A),SOLTERO,ESTUDIANTE,PREPARATORIA,1.0,M,22,SOLTERO,NE,NE,5630
1,37,2018/01/10,10,1,F,30,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,43,UNIÓN LIBRE,SIN OFICIO,ANALFABETA,5326
1,39,2018/01/07,1,1,M,24,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,26,SOLTERO,NE,SECUNDARIA,1109171
1,39,2018/01/08,12,1,F,63,MADRE,VIUDO,SIN OFICIO,PRIMARIA,1.0,F,42,CASADO,NE,SECUNDARIA,1109171
1,19,2018/01/07,20,1,F,39,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,41 a 45,NE,NE,NE,123156
1,25,2017/12/24,8,1,F,41,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,36 a 40,CASADO,SIN OFICIO,SECUNDARIA,67294
1,6,2018/01/11,2,2,F F,2 26,NINGUNO UNION LIBRE,SOLTERO UNIÓN LIBRE,SIN OFICIO HOGAR,NINGUNA LICENCIATURA,1.0,M,27,UNIÓN LIBRE,EMPLEADO,NE,597207
1,26,2018/01/07,21,2,M F,14 46,NINGUNO ESPOSO (A),SOLTERO CASADO,SIN OFICIO HOGAR,SECUNDARIA SECUNDARIA,1.0,M,47,CASADO,PRESTADOR DE SERVICIOS,PREPARATORIA,682880
1,39,2018/01/10,8,2,F F,44 63,NINGUNO NINGUNO,CASADO SOLTERO,EMPLEADO HOGAR,PREPARATORIA PRIMARIA,1.0,M,31 a 35,NE,NE,NE,1109171
1,4,2018/01/12,12,1,M,66,PADRE,CASADO,PLOMERO(A),PRIMARIA,1.0,M,28,SOLTERO,SIN OFICIO,SECUNDARIA,34353
1,5,2018/01/03,7,1,M,78,PADRE,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,M,46 a 50,SOLTERO,NE,NE,18194
1,6,2018/01/12,6,1,F,48,NINGUNO,CASADO,OPERARIO,SECUNDARIA,1.0,M,48,CASADO,SIN OFICIO,PRIMARIA,597207
1,12,2017/12/31,11,1,F,24,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,25,UNIÓN LIBRE,EMPLEADO,TÉCNICO / COMERCIO,42715
1,10,2018/01/09,20,1,F,61,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,61 a 70,NE,NE,NE,38306
1,10,2018/01/07,15,1,F,10,MADRE,CASADO,HOGAR,PRIMARIA,1.0,F,26 a 30,CASADO,NE,PRIMARIA,38306
1,10,2018/01/10,12,1,F,28,NINGUNO,CASADO,EMPLEADO,PREPARATORIA,1.0,M,29,CASADO,EMPLEADO,SECUNDARIA,38306
1,21,2018/01/10,18,1,F,26,NINGUNO,SEPARADO,HOGAR,PREPARATORIA,1.0,M,29,SEPARADO,SIN OFICIO,SECUNDARIA,425148
1,21,2018/01/07,22,1,F,43,NINGUNO,SEPARADO,HOGAR,SECUNDARIA,1.0,M,40,SEPARADO,NE,PRIMARIA,425148
1,21,2018/01/11,7,1,M,34,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,F,21 a 25,NE,NE,NE,425148
